"","tcr","AUC"
"1","a3a",0.878240740740741
"2","TIL1383I",0.622115384615385
"3","TCR81-14",0.70770202020202
"4","18A2",0.835648148148148
"5","NYE-S1",0.710648148148148
"6","TCR6",0.723842592592593
"7","TCR7",0.611963937621832
"8","A6",0.697668650793651
"9","T1",0.975490196078431
"10","FLT3DY",0.679976851851852
"11","A23",0.740123456790123
"12","TCR2-T",0.761217948717949
"13","R24",0.718481107369996
"14","868Z11",0.569010416666667
"15","TCR-1E6",0.85
"16","APN-TCR",0.611717372134039
"17","EWW-TCR",0.720090515545061
"18","A11Va",0.678624480095068
"19","TCR-F5",0.783190052797896
"20","TCR-3598-2",0.762863005050505
"21","MBP-TCR",0.863701923076923
"22","B3K508",0.646296296296296
