"","tcr","AUC"
"1","a3a",0.864300411522634
"2","TIL1383I",0.636752136752137
"3","TCR81-14",0.739850427350427
"4","18A2",0.806481481481481
"5","NYE-S1",0.759143518518518
"6","TCR6",0.778935185185185
"7","TCR7",0.777777777777778
"8","A6",0.610243055555556
"9","T1",0.990196078431373
"10","FLT3DY",0.618344907407407
"11","A23",0.687037037037037
"12","TCR2-T",0.810096153846154
"13","R24",0.844743733632623
"14","868Z11",0.628038194444444
"15","TCR-1E6",0.857777777777778
"16","APN-TCR",0.701278659611993
"17","EWW-TCR",0.806818181818182
"18","A11Va",0.811497326203209
"19","TCR-F5",0.843677010343677
"20","TCR-3598-2",0.770310527146465
"21","MBP-TCR",0.855555555555556
"22","B3K508",0.472222222222222
