"","tcr","AUC"
"1","a3a",0.989583333333333
"2","TIL1383I",0.810846560846561
"3","TCR81-14",0.718874007936508
"4","18A2",0.727314814814815
"5","NYE-S1",0.78659188034188
"6","TCR6",0.684606481481482
"7","TCR7",0.739583333333333
"8","A6",0.654545454545455
"9","T1",0.69973544973545
"10","FLT3DY",0.832602339181286
"11","A23",0.669642857142857
"12","TCR2-T",0.773611111111111
"13","R24",0.84672619047619
"14","868Z11",0.75062656641604
"15","TCR-1E6",0.681018518518518
"16","APN-TCR",0.797916666666667
"17","EWW-TCR",0.804976851851852
"18","A11Va",0.761363636363636
"19","TCR-F5",0.856986531986532
"20","TCR-3598-2",0.841862139917695
"21","MBP-TCR",0.889141414141414
"22","B3K508",0.75
