"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.668783068783069
"3","TCR81-14",0.582837301587302
"4","18A2",0.730787037037037
"5","NYE-S1",0.703926282051282
"6","TCR6",0.730324074074074
"7","TCR7",0.713068181818182
"8","A6",0.717079889807163
"9","T1",0.535714285714286
"10","FLT3DY",0.735745614035088
"11","A23",0.840277777777778
"12","TCR2-T",0.634490740740741
"13","R24",0.81547619047619
"14","868Z11",0.630952380952381
"15","TCR-1E6",0.765740740740741
"16","APN-TCR",0.656119791666667
"17","EWW-TCR",0.792939814814815
"18","A11Va",0.665572390572391
"19","TCR-F5",0.769542648709315
"20","TCR-3598-2",0.777438271604938
"21","MBP-TCR",0.915277777777778
"22","B3K508",0.861111111111111
