"","tcr","AUC"
"1","a3a",0.900717338217338
"2","TIL1383I",0.726262626262626
"3","TCR81-14",0.748526936026936
"4","18A2",0.778947368421053
"5","NYE-S1",0.722916666666667
"6","TCR6",0.648860398860399
"7","TCR7",0.682397959183674
"8","A6",0.605949197860963
"9","T1",0.956896551724138
"10","FLT3DY",0.860037878787879
"11","A23",0.734623015873016
"12","TCR2-T",0.705253623188406
"13","R24",0.780349794238683
"14","868Z11",0.638723544973545
"15","TCR-1E6",0.579218106995885
"16","APN-TCR",0.703409090909091
"17","EWW-TCR",0.728615520282187
"18","A11Va",0.801359953703704
"19","TCR-F5",0.820352874677003
"20","TCR-3598-2",0.766162358010184
"21","MBP-TCR",0.851825396825397
"22","B3K508",0.664902998236332
