"","tcr","AUC"
"1","a3a",0.849328449328449
"2","TIL1383I",0.857142857142857
"3","TCR81-14",0.760210622710623
"4","18A2",0.764274691358025
"5","NYE-S1",0.748421717171717
"6","TCR6",0.677757427757428
"7","TCR7",0.670691609977324
"8","A6",0.765540015540015
"9","T1",0.809343434343434
"10","FLT3DY",0.814710144927536
"11","A23",0.726709401709402
"12","TCR2-T",0.744603174603175
"13","R24",0.861616161616162
"14","868Z11",0.727430555555556
"15","TCR-1E6",0.753901895206243
"16","APN-TCR",0.719298245614035
"17","EWW-TCR",0.784848484848485
"18","A11Va",0.832171034094111
"19","TCR-F5",0.909578793299724
"20","TCR-3598-2",0.90272498743087
"21","MBP-TCR",0.881196581196581
"22","B3K508",0.762654320987654
