"","tcr","AUC"
"1","a3a",0.842918192918193
"2","TIL1383I",0.85968253968254
"3","TCR81-14",0.743635531135531
"4","18A2",0.748732363315697
"5","NYE-S1",0.768571127946128
"6","TCR6",0.682743182743183
"7","TCR7",0.666326530612245
"8","A6",0.75286519036519
"9","T1",0.810606060606061
"10","FLT3DY",0.797536231884058
"11","A23",0.647649572649573
"12","TCR2-T",0.772936507936508
"13","R24",0.877020202020202
"14","868Z11",0.760416666666667
"15","TCR-1E6",0.814102564102564
"16","APN-TCR",0.731738437001595
"17","EWW-TCR",0.795244107744108
"18","A11Va",0.833333333333333
"19","TCR-F5",0.903873258524421
"20","TCR-3598-2",0.899265962795375
"21","MBP-TCR",0.866239316239316
"22","B3K508",0.758641975308642
