"","tcr","AUC"
"1","a3a",0.861294261294261
"2","TIL1383I",0.818571428571429
"3","TCR81-14",0.748443223443223
"4","18A2",0.760912698412698
"5","NYE-S1",0.767781986531986
"6","TCR6",0.698667073667074
"7","TCR7",0.661621315192744
"8","A6",0.76447163947164
"9","T1",0.758838383838384
"10","FLT3DY",0.781521739130435
"11","A23",0.709615384615385
"12","TCR2-T",0.747539682539683
"13","R24",0.896717171717172
"14","868Z11",0.763888888888889
"15","TCR-1E6",0.750836120401338
"16","APN-TCR",0.736722488038278
"17","EWW-TCR",0.788888888888889
"18","A11Va",0.831184840800225
"19","TCR-F5",0.900153141432211
"20","TCR-3598-2",0.915811965811966
"21","MBP-TCR",0.862393162393162
"22","B3K508",0.768827160493827
