"","tcr","AUC"
"1","a3a",0.85326278659612
"2","TIL1383I",0.748611111111111
"3","TCR81-14",0.736795033670034
"4","18A2",0.828928571428571
"5","NYE-S1",0.770833333333333
"6","TCR6",0.825536062378168
"7","TCR7",0.75025826446281
"8","A6",0.601244343891403
"9","T1",0.663082437275986
"10","FLT3DY",0.883101851851852
"11","A23",0.673850574712644
"12","TCR2-T",0.817307692307692
"13","R24",0.827546296296296
"14","868Z11",0.79124149659864
"15","TCR-1E6",0.673563218390805
"16","APN-TCR",0.769679487179487
"17","EWW-TCR",0.882407407407407
"18","A11Va",0.780723905723906
"19","TCR-F5",0.874490031218958
"20","TCR-3598-2",0.884588675213675
"21","MBP-TCR",0.860753676470588
"22","B3K508",0.756313131313131
