"","tcr","AUC"
"1","a3a",0.970486111111111
"2","TIL1383I",0.895238095238095
"3","TCR81-14",0.665426587301587
"4","18A2",0.825462962962963
"5","NYE-S1",0.739049145299145
"6","TCR6",0.840856481481482
"7","TCR7",0.706980519480519
"8","A6",0.649035812672176
"9","T1",0.722222222222222
"10","FLT3DY",0.774853801169591
"11","A23",0.773809523809524
"12","TCR2-T",0.653472222222222
"13","R24",0.879960317460317
"14","868Z11",0.75125313283208
"15","TCR-1E6",0.769444444444444
"16","APN-TCR",0.7390625
"17","EWW-TCR",0.905787037037037
"18","A11Va",0.776178451178451
"19","TCR-F5",0.86141975308642
"20","TCR-3598-2",0.776697530864197
"21","MBP-TCR",0.857512626262626
"22","B3K508",0.763888888888889
