"","tcr","AUC"
"1","a3a",0.881684981684982
"2","TIL1383I",0.625873015873016
"3","TCR81-14",0.663141025641026
"4","18A2",0.690917107583774
"5","NYE-S1",0.674242424242424
"6","TCR6",0.653439153439153
"7","TCR7",0.659863945578231
"8","A6",0.641996891996892
"9","T1",0.791666666666667
"10","FLT3DY",0.601521739130435
"11","A23",0.509615384615385
"12","TCR2-T",0.669047619047619
"13","R24",0.724621212121212
"14","868Z11",0.677083333333333
"15","TCR-1E6",0.789297658862876
"16","APN-TCR",0.668859649122807
"17","EWW-TCR",0.730260942760943
"18","A11Va",0.721646942800789
"19","TCR-F5",0.726202092481162
"20","TCR-3598-2",0.734007038712921
"21","MBP-TCR",0.86945868945869
"22","B3K508",0.65679012345679
