"","tcr","AUC"
"1","a3a",0.859218559218559
"2","TIL1383I",0.801111111111111
"3","TCR81-14",0.696703296703297
"4","18A2",0.66793430335097
"5","NYE-S1",0.639941077441077
"6","TCR6",0.714183964183964
"7","TCR7",0.646995464852608
"8","A6",0.538364413364413
"9","T1",0.886363636363636
"10","FLT3DY",0.719565217391304
"11","A23",0.56965811965812
"12","TCR2-T",0.598968253968254
"13","R24",0.548863636363636
"14","868Z11",0.852430555555556
"15","TCR-1E6",0.592623560014864
"16","APN-TCR",0.688197767145136
"17","EWW-TCR",0.662373737373737
"18","A11Va",0.732072414764723
"19","TCR-F5",0.760645362389548
"20","TCR-3598-2",0.751171442936149
"21","MBP-TCR",0.872905982905983
"22","B3K508",0.684876543209877
