"","tcr","AUC"
"1","a3a",0.970486111111111
"2","TIL1383I",0.691534391534392
"3","TCR81-14",0.773933531746032
"4","18A2",0.765277777777778
"5","NYE-S1",0.630074786324786
"6","TCR6",0.841145833333333
"7","TCR7",0.674107142857143
"8","A6",0.728512396694215
"9","T1",0.936507936507937
"10","FLT3DY",0.845029239766082
"11","A23",0.535714285714286
"12","TCR2-T",0.869444444444444
"13","R24",0.87797619047619
"14","868Z11",0.879699248120301
"15","TCR-1E6",0.746296296296296
"16","APN-TCR",0.8375
"17","EWW-TCR",0.7875
"18","A11Va",0.799410774410774
"19","TCR-F5",0.853282828282828
"20","TCR-3598-2",0.818106995884774
"21","MBP-TCR",0.877020202020202
"22","B3K508",0.805555555555556
