"","tcr","AUC"
"1","a3a",0.871642246642247
"2","TIL1383I",0.753535353535354
"3","TCR81-14",0.643518518518518
"4","18A2",0.802236842105263
"5","NYE-S1",0.739583333333333
"6","TCR6",0.652718423551757
"7","TCR7",0.755952380952381
"8","A6",0.517101158645276
"9","T1",0.96551724137931
"10","FLT3DY",0.668276515151515
"11","A23",0.614252645502645
"12","TCR2-T",0.730344202898551
"13","R24",0.862345679012346
"14","868Z11",0.598627645502645
"15","TCR-1E6",0.712620027434842
"16","APN-TCR",0.612026515151515
"17","EWW-TCR",0.760008818342152
"18","A11Va",0.803819444444444
"19","TCR-F5",0.776108957795004
"20","TCR-3598-2",0.795666862514689
"21","MBP-TCR",0.87531746031746
"22","B3K508",0.678571428571429
