"","tcr","AUC"
"1","a3a",0.851807760141093
"2","TIL1383I",0.739166666666667
"3","TCR81-14",0.735111531986532
"4","18A2",0.806666666666667
"5","NYE-S1",0.698918269230769
"6","TCR6",0.832419590643275
"7","TCR7",0.731318870523416
"8","A6",0.657239819004525
"9","T1",0.701612903225806
"10","FLT3DY",0.865740740740741
"11","A23",0.637212643678161
"12","TCR2-T",0.771367521367521
"13","R24",0.812289562289562
"14","868Z11",0.661777210884354
"15","TCR-1E6",0.641235632183908
"16","APN-TCR",0.751089743589744
"17","EWW-TCR",0.890162037037037
"18","A11Va",0.773836853382308
"19","TCR-F5",0.881602987086703
"20","TCR-3598-2",0.836235754985755
"21","MBP-TCR",0.869178921568627
"22","B3K508",0.714330808080808
