"","tcr","AUC"
"1","a3a",0.978587962962963
"2","TIL1383I",0.699470899470899
"3","TCR81-14",0.725694444444444
"4","18A2",0.733796296296296
"5","NYE-S1",0.660790598290598
"6","TCR6",0.713252314814815
"7","TCR7",0.702651515151515
"8","A6",0.752479338842975
"9","T1",1
"10","FLT3DY",0.89546783625731
"11","A23",0.880952380952381
"12","TCR2-T",0.791898148148148
"13","R24",0.867063492063492
"14","868Z11",0.910401002506266
"15","TCR-1E6",0.761111111111111
"16","APN-TCR",0.753255208333333
"17","EWW-TCR",0.826851851851852
"18","A11Va",0.808164983164983
"19","TCR-F5",0.804826038159372
"20","TCR-3598-2",0.80070987654321
"21","MBP-TCR",0.821969696969697
"22","B3K508",0.738425925925926
