"","tcr","AUC"
"1","a3a",0.895884773662551
"2","TIL1383I",0.661431623931624
"3","TCR81-14",0.738053613053613
"4","18A2",0.746180555555556
"5","NYE-S1",0.808622685185185
"6","TCR6",0.75787037037037
"7","TCR7",0.659722222222222
"8","A6",0.652157738095238
"9","T1",0.980392156862745
"10","FLT3DY",0.647569444444444
"11","A23",0.675308641975309
"12","TCR2-T",0.768963675213675
"13","R24",0.781986531986532
"14","868Z11",0.635850694444444
"15","TCR-1E6",0.925555555555556
"16","APN-TCR",0.709380511463845
"17","EWW-TCR",0.772825659189296
"18","A11Va",0.746657754010695
"19","TCR-F5",0.833014386935956
"20","TCR-3598-2",0.764628708964647
"21","MBP-TCR",0.826495726495726
"22","B3K508",0.727777777777778
