"","tcr","AUC"
"1","a3a",0.929716117216117
"2","TIL1383I",0.657070707070707
"3","TCR81-14",0.776988636363636
"4","18A2",0.79859649122807
"5","NYE-S1",0.747222222222222
"6","TCR6",0.817070275403609
"7","TCR7",0.686224489795918
"8","A6",0.584057486631016
"9","T1",0.969827586206897
"10","FLT3DY",0.860037878787879
"11","A23",0.664847883597884
"12","TCR2-T",0.709873188405797
"13","R24",0.77798353909465
"14","868Z11",0.685681216931217
"15","TCR-1E6",0.747599451303155
"16","APN-TCR",0.695833333333333
"17","EWW-TCR",0.832098765432099
"18","A11Va",0.808883101851852
"19","TCR-F5",0.845930232558139
"20","TCR-3598-2",0.836672542107325
"21","MBP-TCR",0.861031746031746
"22","B3K508",0.685185185185185
