"","tcr","AUC"
"1","a3a",0.779732510288066
"2","TIL1383I",0.695726495726496
"3","TCR81-14",0.666423853923854
"4","18A2",0.757233796296296
"5","NYE-S1",0.759143518518518
"6","TCR6",0.689467592592593
"7","TCR7",0.60672514619883
"8","A6",0.601190476190476
"9","T1",0.970588235294118
"10","FLT3DY",0.521990740740741
"11","A23",0.814814814814815
"12","TCR2-T",0.632745726495726
"13","R24",0.754676393565282
"14","868Z11",0.526041666666667
"15","TCR-1E6",0.576944444444444
"16","APN-TCR",0.592372134038801
"17","EWW-TCR",0.703610783156238
"18","A11Va",0.733400178253119
"19","TCR-F5",0.751226716912991
"20","TCR-3598-2",0.717369002525252
"21","MBP-TCR",0.758787393162393
"22","B3K508",0.663888888888889
