"","tcr","AUC"
"1","a3a",0.865140415140415
"2","TIL1383I",0.845396825396825
"3","TCR81-14",0.68021978021978
"4","18A2",0.695822310405644
"5","NYE-S1",0.689762205387205
"6","TCR6",0.681216931216931
"7","TCR7",0.725396825396825
"8","A6",0.73285742035742
"9","T1",0.96969696969697
"10","FLT3DY",0.753333333333333
"11","A23",0.594017094017094
"12","TCR2-T",0.721825396825397
"13","R24",0.813131313131313
"14","868Z11",0.659722222222222
"15","TCR-1E6",0.791620215533259
"16","APN-TCR",0.684728867623604
"17","EWW-TCR",0.742760942760943
"18","A11Va",0.728585517047056
"19","TCR-F5",0.841932292513688
"20","TCR-3598-2",0.799607843137255
"21","MBP-TCR",0.896581196581197
"22","B3K508",0.754320987654321
