"","tcr","AUC"
"1","a3a",0.937957875457875
"2","TIL1383I",0.771717171717172
"3","TCR81-14",0.784406565656566
"4","18A2",0.742280701754386
"5","NYE-S1",0.764236111111111
"6","TCR6",0.757003798670465
"7","TCR7",0.764455782312925
"8","A6",0.624554367201426
"9","T1",0.818965517241379
"10","FLT3DY",0.787026515151515
"11","A23",0.628637566137566
"12","TCR2-T",0.809510869565217
"13","R24",0.83343621399177
"14","868Z11",0.684771825396825
"15","TCR-1E6",0.681755829903978
"16","APN-TCR",0.684185606060606
"17","EWW-TCR",0.78152557319224
"18","A11Va",0.773003472222222
"19","TCR-F5",0.861454295865633
"20","TCR-3598-2",0.783259890325108
"21","MBP-TCR",0.828492063492064
"22","B3K508",0.694885361552028
