"","tcr","AUC"
"1","a3a",0.843871252204585
"2","TIL1383I",0.741944444444445
"3","TCR81-14",0.736689814814815
"4","18A2",0.800416666666667
"5","NYE-S1",0.739082532051282
"6","TCR6",0.817738791423002
"7","TCR7",0.81189738292011
"8","A6",0.663712921065862
"9","T1",0.726702508960574
"10","FLT3DY",0.870563271604938
"11","A23",0.637068965517241
"12","TCR2-T",0.810897435897436
"13","R24",0.821759259259259
"14","868Z11",0.844387755102041
"15","TCR-1E6",0.724568965517241
"16","APN-TCR",0.778205128205128
"17","EWW-TCR",0.878125
"18","A11Va",0.761861034588307
"19","TCR-F5",0.849084716900809
"20","TCR-3598-2",0.865366809116809
"21","MBP-TCR",0.833180147058823
"22","B3K508",0.750631313131313
