"","tcr","AUC"
"1","a3a",0.838168724279835
"2","TIL1383I",0.624038461538462
"3","TCR81-14",0.712315462315462
"4","18A2",0.783564814814815
"5","NYE-S1",0.786168981481482
"6","TCR6",0.768518518518518
"7","TCR7",0.701388888888889
"8","A6",0.686135912698413
"9","T1",0.975490196078431
"10","FLT3DY",0.70630787037037
"11","A23",0.731944444444445
"12","TCR2-T",0.81517094017094
"13","R24",0.742424242424242
"14","868Z11",0.611979166666667
"15","TCR-1E6",0.915
"16","APN-TCR",0.623181216931217
"17","EWW-TCR",0.820592286501377
"18","A11Va",0.715203505644682
"19","TCR-F5",0.840919350723272
"20","TCR-3598-2",0.766404277146465
"21","MBP-TCR",0.854113247863248
"22","B3K508",0.787962962962963
