"","tcr","AUC"
"1","a3a",0.804056437389771
"2","TIL1383I",0.619305555555556
"3","TCR81-14",0.741845538720539
"4","18A2",0.767261904761905
"5","NYE-S1",0.72861578525641
"6","TCR6",0.717348927875244
"7","TCR7",0.790633608815427
"8","A6",0.664467068878834
"9","T1",0.712365591397849
"10","FLT3DY",0.800347222222222
"11","A23",0.761494252873563
"12","TCR2-T",0.793002136752137
"13","R24",0.757891414141414
"14","868Z11",0.781462585034014
"15","TCR-1E6",0.570833333333333
"16","APN-TCR",0.704358974358974
"17","EWW-TCR",0.749421296296296
"18","A11Va",0.692646158555249
"19","TCR-F5",0.816482191003264
"20","TCR-3598-2",0.800560897435897
"21","MBP-TCR",0.803972630718954
"22","B3K508",0.644570707070707
