"","tcr","AUC"
"1","a3a",0.823508230452675
"2","TIL1383I",0.655876068376068
"3","TCR81-14",0.67550505050505
"4","18A2",0.801736111111111
"5","NYE-S1",0.709375
"6","TCR6",0.719560185185185
"7","TCR7",0.748050682261209
"8","A6",0.733134920634921
"9","T1",0.965686274509804
"10","FLT3DY",0.583333333333333
"11","A23",0.684259259259259
"12","TCR2-T",0.743589743589744
"13","R24",0.741208380097269
"14","868Z11",0.628472222222222
"15","TCR-1E6",0.63
"16","APN-TCR",0.717868165784832
"17","EWW-TCR",0.791174734356553
"18","A11Va",0.815359477124183
"19","TCR-F5",0.819927770908163
"20","TCR-3598-2",0.704279119318182
"21","MBP-TCR",0.831196581196581
"22","B3K508",0.457407407407407
