"","tcr","AUC"
"1","a3a",0.823565323565324
"2","TIL1383I",0.731060606060606
"3","TCR81-14",0.739372895622896
"4","18A2",0.759649122807018
"5","NYE-S1",0.722916666666667
"6","TCR6",0.731778252611586
"7","TCR7",0.672619047619048
"8","A6",0.597482174688057
"9","T1",0.90948275862069
"10","FLT3DY",0.731818181818182
"11","A23",0.576554232804233
"12","TCR2-T",0.672101449275362
"13","R24",0.816358024691358
"14","868Z11",0.677331349206349
"15","TCR-1E6",0.755144032921811
"16","APN-TCR",0.599337121212121
"17","EWW-TCR",0.734126984126984
"18","A11Va",0.712818287037037
"19","TCR-F5",0.803059054694229
"20","TCR-3598-2",0.77222875048962
"21","MBP-TCR",0.842354497354497
"22","B3K508",0.56305114638448
