"","tcr","AUC"
"1","a3a",0.991319444444444
"2","TIL1383I",0.703439153439153
"3","TCR81-14",0.717509920634921
"4","18A2",0.753472222222222
"5","NYE-S1",0.742788461538462
"6","TCR6",0.834490740740741
"7","TCR7",0.646374458874459
"8","A6",0.786225895316804
"9","T1",0.546296296296296
"10","FLT3DY",0.77156432748538
"11","A23",0.691468253968254
"12","TCR2-T",0.750925925925926
"13","R24",0.862103174603175
"14","868Z11",0.601503759398496
"15","TCR-1E6",0.733796296296296
"16","APN-TCR",0.713411458333333
"17","EWW-TCR",0.846643518518518
"18","A11Va",0.784848484848485
"19","TCR-F5",0.788482042648709
"20","TCR-3598-2",0.783662551440329
"21","MBP-TCR",0.896085858585859
"22","B3K508",0.805555555555556
