"","tcr","AUC"
"1","a3a",0.862169312169312
"2","TIL1383I",0.683611111111111
"3","TCR81-14",0.731691919191919
"4","18A2",0.746488095238095
"5","NYE-S1",0.782752403846154
"6","TCR6",0.836013645224171
"7","TCR7",0.702995867768595
"8","A6",0.639265962795375
"9","T1",0.746415770609319
"10","FLT3DY",0.880401234567901
"11","A23",0.672701149425287
"12","TCR2-T",0.824786324786325
"13","R24",0.793560606060606
"14","868Z11",0.76062925170068
"15","TCR-1E6",0.667241379310345
"16","APN-TCR",0.768141025641026
"17","EWW-TCR",0.825462962962963
"18","A11Va",0.755394857667585
"19","TCR-F5",0.852907265503051
"20","TCR-3598-2",0.856891025641026
"21","MBP-TCR",0.832158905228758
"22","B3K508",0.706439393939394
