"","tcr","AUC"
"1","a3a",0.9253663003663
"2","TIL1383I",0.778282828282828
"3","TCR81-14",0.768781565656566
"4","18A2",0.847456140350877
"5","NYE-S1",0.742592592592593
"6","TCR6",0.822174738841405
"7","TCR7",0.680272108843537
"8","A6",0.653297682709447
"9","T1",0.982758620689655
"10","FLT3DY",0.907007575757576
"11","A23",0.645337301587302
"12","TCR2-T",0.767934782608696
"13","R24",0.869238683127572
"14","868Z11",0.682705026455026
"15","TCR-1E6",0.826474622770919
"16","APN-TCR",0.722727272727273
"17","EWW-TCR",0.802204585537919
"18","A11Va",0.837094907407407
"19","TCR-F5",0.861481212316968
"20","TCR-3598-2",0.82521053662358
"21","MBP-TCR",0.84526455026455
"22","B3K508",0.652557319223986
