"","tcr","AUC"
"1","a3a",0.904513888888889
"2","TIL1383I",0.725396825396825
"3","TCR81-14",0.710565476190476
"4","18A2",0.59375
"5","NYE-S1",0.697115384615385
"6","TCR6",0.697048611111111
"7","TCR7",0.641369047619048
"8","A6",0.803030303030303
"9","T1",1
"10","FLT3DY",0.810672514619883
"11","A23",0.572420634920635
"12","TCR2-T",0.696759259259259
"13","R24",0.856894841269841
"14","868Z11",0.778822055137845
"15","TCR-1E6",0.827777777777778
"16","APN-TCR",0.83203125
"17","EWW-TCR",0.799768518518518
"18","A11Va",0.749242424242424
"19","TCR-F5",0.799354657687991
"20","TCR-3598-2",0.734938271604938
"21","MBP-TCR",0.685606060606061
"22","B3K508",0.791666666666667
