"","tcr","AUC"
"1","a3a",0.851763668430335
"2","TIL1383I",0.745277777777778
"3","TCR81-14",0.732165404040404
"4","18A2",0.81827380952381
"5","NYE-S1",0.774639423076923
"6","TCR6",0.827607212475634
"7","TCR7",0.786329201101928
"8","A6",0.619972347913524
"9","T1",0.663082437275986
"10","FLT3DY",0.879243827160494
"11","A23",0.70316091954023
"12","TCR2-T",0.784722222222222
"13","R24",0.873947811447811
"14","868Z11",0.704719387755102
"15","TCR-1E6",0.697126436781609
"16","APN-TCR",0.77224358974359
"17","EWW-TCR",0.871180555555556
"18","A11Va",0.748086929905112
"19","TCR-F5",0.870294983680999
"20","TCR-3598-2",0.870343660968661
"21","MBP-TCR",0.852226307189543
"22","B3K508",0.720012626262626
