,0
0,0.8470941132358455
1,0.7189087110253937
2,0.7768688024408849
3,0.8320045143439639
4,0.8321281755537812
5,0.8265335648148148
6,0.843042328042328
7,0.8409707204887927
8,0.850698543880362
9,0.8270748299319729
10,0.8009994121105232
