,0
0,0.617810831426392
1,0.48399592252803253
2,0.5277503764082861
3,0.7317260882016038
4,0.7574461166852471
5,0.7716225713573194
6,0.7390694444444444
7,0.8066280193236715
8,0.8253968253968255
9,0.8105854915065441
10,0.8160179093567251
