,0
0,0.5670740740740741
1,0.7006325337152405
2,0.73740956204214
3,0.759124677002584
4,0.7559110449735451
5,0.7646383869965628
6,0.7702884406853178
7,0.7774276261373037
8,0.7738321995464853
9,0.7581900264338115
10,0.7546160130718954
