,0
0,0.7561384914326091
1,0.8385664682539682
2,0.8335016835016834
3,0.8462564102564104
4,0.8305939075169845
5,0.8308358817533129
6,0.8267026702670268
7,0.8270967741935484
8,0.8468023255813953
9,0.8442002442002442
10,0.8417460317460318
