,0
0,0.6248754602555772
1,0.6092547699214367
2,0.7428184955141477
3,0.7685783298826777
4,0.7273978385680513
5,0.7785717283639721
6,0.7873190943043884
7,0.7649403602726387
8,0.7357253086419752
9,0.7108901515151516
10,0.723878460720566
